,method,dataset,runs,nb_samples,learning_streams,learning_rate,nb_trees,max_depth,use_dp,real_eps,alpha,rho,sigma,privacy_budget,train_auc_mean,train_auc_std,train_accuracy_mean,train_accuracy_std,train_untuned_accuracy_mean,train_untuned_accuracy_std,train_rmse_mean,train_rmse_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_untuned_accuracy_mean,test_untuned_accuracy_std,test_rmse_mean,test_rmse_std,r1,glc,gdf,bal_p,l2_thr,hess_l2_thr,Q,use_pf,pf_add,add_trees,pf_l2_thr,pf_hess_l2_thr,pf_Q_factor,lambda,feature_val_u_border,init_ratio,init_thr,newton,cyclical_fi,refine_splits,rs_rounds,rs_subsample,ignore_split_constraints,random_splits_from_candidates,lambda_reg_mode,cut_off_leaf_denom,reg_delta,min_samples_split,split_pb_ratio
0,xgboost,adult_size_48842,20,30162,0,0.3,150,5,0,0,0,0,0,0,0.913927,0.0048597,86.0619,0.129949,85.9965,0.123495,0,0,0.910563,0.00738514,85.7536,0.697909,85.5712,0.779877,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
1,xgboost,adult_size_48842,20,30162,0,0.2,50,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
2,xgboost,adult_size_48842,20,30162,0,0.2,5,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
8,xgboost,adult_size_48842,20,30162,0,0.1,500,6,0,0,0,0,0,0,0.917063,0.00560879,86.2343,0.293869,86.1291,0.342467,0,0,0.912318,0.00698734,85.9127,0.734446,85.6508,0.845623,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
9,xgboost,adult_size_48842,20,30162,0,0.1,400,3,0,0,0,0,0,0,0.911026,0.00421164,85.6243,0.156026,85.5074,0.203684,0,0,0.909029,0.00561719,85.548,0.595571,85.2496,0.721766,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
12,xgboost,adult_size_48842,20,30162,0,0.2,100,2,0,0,0,0,0,0,0.888999,0.000927062,84.6355,0.119733,82.8559,0.233996,0,0,0.887393,0.00498228,84.5733,0.499686,82.8261,0.419768,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
15,xgboost,adult_size_48842,20,30162,0,0.3,100,3,0,0,0,0,0,0,0.910106,0.00358642,85.5489,0.151115,85.461,0.103148,0,0,0.908442,0.00369159,85.4419,0.441012,85.3093,0.443352,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
16,xgboost,adult_size_48842,20,30162,0,0.1,50,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
17,xgboost,adult_size_48842,20,30162,0,0.2,200,5,0,0,0,0,0,0,0.914739,0.00451039,86.0329,0.169396,85.9127,0.173211,0,0,0.910898,0.00645674,85.7668,0.682869,85.548,0.766377,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
18,xgboost,adult_size_48842,20,30162,0,0.2,150,5,0,0,0,0,0,0,0.911929,0.00340496,85.7196,0.0771985,85.616,0.0689741,0,0,0.90914,0.00562716,85.558,0.617477,85.3557,0.766142,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
19,xgboost,adult_size_48842,20,30162,0,0.3,5,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
20,xgboost,adult_size_48842,20,30162,0,0.3,500,2,0,0,0,0,0,0,0.91246,0.00364272,85.7064,0.106003,85.5911,0.141025,0,0,0.910666,0.00535617,85.5878,0.657316,85.4121,0.743553,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
22,xgboost,adult_size_48842,20,30162,0,0.1,600,2,0,0,0,0,0,0,0.912568,0.00318468,85.65,0.147355,85.5348,0.169073,0,0,0.911012,0.00471558,85.6177,0.558445,85.3458,0.594661,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
23,xgboost,adult_size_48842,20,30162,0,0.1,100,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
26,xgboost,adult_size_48842,20,30162,0,0.3,10,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
27,xgboost,adult_size_48842,20,30162,0,0.2,400,6,0,0,0,0,0,0,0.914734,0.00510423,86.1125,0.1463,85.9608,0.18669,0,0,0.910701,0.00737137,85.8564,0.740087,85.6674,0.775495,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
28,xgboost,adult_size_48842,20,30162,0,0.2,200,5,0,0,0,0,0,0,0.91447,0.00557616,86.0097,0.304244,85.9152,0.315233,0,0,0.91086,0.0059924,85.8332,0.617212,85.5049,0.693221,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
29,xgboost,adult_size_48842,20,30162,0,0.1,150,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
31,xgboost,adult_size_48842,20,30162,0,0.2,10,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
32,xgboost,adult_size_48842,20,30162,0,0.2,100,3,0,0,0,0,0,0,0.887942,0.000779505,84.6703,0.139578,82.6305,0.454921,0,0,0.886494,0.00413082,84.5965,0.41999,82.5211,0.552367,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
35,xgboost,adult_size_48842,20,30162,0,0.3,200,6,0,0,0,0,0,0,0.914307,0.00587417,86.0694,0.160498,86.0064,0.191271,0,0,0.910407,0.00788261,85.8763,0.790033,85.5182,0.964334,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
36,xgboost,adult_size_48842,20,30162,0,0.2,25,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
38,xgboost,adult_size_48842,20,30162,0,0.2,5,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
39,xgboost,adult_size_48842,20,30162,0,0.1,5,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
40,xgboost,adult_size_48842,20,30162,0,0.1,5,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
42,xgboost,adult_size_48842,20,30162,0,0.2,400,2,0,0,0,0,0,0,0.911236,0.0034127,85.6326,0.141771,85.485,0.114114,0,0,0.909152,0.00547238,85.5746,0.651554,85.3193,0.788152,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
43,xgboost,adult_size_48842,20,30162,0,0.1,150,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
44,xgboost,adult_size_48842,20,30162,0,0.1,300,6,0,0,0,0,0,0,0.909506,0.00329668,85.563,0.126819,85.4303,0.166437,0,0,0.907003,0.00444194,85.4486,0.495188,85.1668,0.554262,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
46,xgboost,adult_size_48842,20,30162,0,0.2,400,2,0,0,0,0,0,0,0.911461,0.00365748,85.6624,0.133408,85.5596,0.0629275,0,0,0.909387,0.005329,85.548,0.535557,85.2662,0.648726,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
48,xgboost,adult_size_48842,20,30162,0,0.3,600,2,0,0,0,0,0,0,0.91246,0.00364272,85.7064,0.106003,85.5911,0.141025,0,0,0.910666,0.00535617,85.5878,0.657316,85.4121,0.743553,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
50,xgboost,adult_size_48842,20,30162,0,0.3,500,5,0,0,0,0,0,0,0.913816,0.00439165,86.0188,0.143443,85.9467,0.150214,0,0,0.90972,0.00597686,85.7171,0.596548,85.4884,0.665094,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
53,xgboost,adult_size_48842,20,30162,0,0.3,200,2,0,0,0,0,0,0,0.912447,0.00364357,85.7039,0.105915,85.5878,0.144682,0,0,0.910654,0.00533461,85.5845,0.659158,85.4154,0.744022,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
58,xgboost,adult_size_48842,20,30162,0,0.3,50,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
60,xgboost,adult_size_48842,20,30162,0,0.1,300,5,0,0,0,0,0,0,0.91015,0.00308376,85.5439,0.153788,85.4892,0.199058,0,0,0.908243,0.00353786,85.4884,0.418897,85.2994,0.469119,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
62,xgboost,adult_size_48842,20,30162,0,0.3,10,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
64,xgboost,adult_size_48842,20,30162,0,0.3,100,3,0,0,0,0,0,0,0.909945,0.00348908,85.4569,0.171135,85.4046,0.155613,0,0,0.908557,0.00412227,85.4055,0.511788,85.243,0.498954,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
65,xgboost,adult_size_48842,20,30162,0,0.3,100,6,0,0,0,0,0,0,0.909161,0.00351376,85.6119,0.0932121,85.5091,0.125895,0,0,0.906485,0.00499106,85.4187,0.504474,85.2165,0.617732,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
66,xgboost,adult_size_48842,20,30162,0,0.1,25,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
68,xgboost,adult_size_48842,20,30162,0,0.1,10,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
70,xgboost,adult_size_48842,20,30162,0,0.2,200,6,0,0,0,0,0,0,0.913148,0.004247,85.9633,0.110666,85.8017,0.146859,0,0,0.909623,0.00626266,85.7105,0.684676,85.5547,0.709024,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
72,xgboost,adult_size_48842,20,30162,0,0.1,200,5,0,0,0,0,0,0,0.892713,0.00177186,84.7648,0.128502,82.5691,0.348784,0,0,0.891041,0.00314789,84.6927,0.469954,82.5443,0.716242,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
75,xgboost,adult_size_48842,20,30162,0,0.3,25,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
76,xgboost,adult_size_48842,20,30162,0,0.2,500,6,0,0,0,0,0,0,0.918199,0.00525301,86.2957,0.283416,86.226,0.311073,0,0,0.913912,0.00629994,85.9591,0.759181,85.7934,0.748891,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
77,xgboost,adult_size_48842,20,30162,0,0.3,150,6,0,0,0,0,0,0,0.91595,0.00532534,86.2434,0.161227,86.139,0.178024,0,0,0.911117,0.00665589,85.8365,0.653929,85.6641,0.773922,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
80,xgboost,adult_size_48842,20,30162,0,0.3,50,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
82,xgboost,adult_size_48842,20,30162,0,0.1,50,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
83,xgboost,adult_size_48842,20,30162,0,0.1,25,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
85,xgboost,adult_size_48842,20,30162,0,0.1,600,2,0,0,0,0,0,0,0.910295,0.00426438,85.5538,0.149508,85.4245,0.192773,0,0,0.908415,0.00554872,85.5315,0.576999,85.2132,0.718158,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
90,xgboost,adult_size_48842,20,30162,0,0.1,600,6,0,0,0,0,0,0,0.91499,0.00571048,86.0951,0.261348,85.9583,0.356538,0,0,0.911071,0.00720741,85.8464,0.711778,85.5547,0.855267,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
91,xgboost,adult_size_48842,20,30162,0,0.1,5,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
93,xgboost,adult_size_48842,20,30162,0,0.1,100,5,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
95,xgboost,adult_size_48842,20,30162,0,0.3,100,6,0,0,0,0,0,0,0.912839,0.00395325,85.9185,0.122299,85.8671,0.129107,0,0,0.909201,0.00521245,85.6674,0.53487,85.4917,0.602314,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
96,xgboost,adult_size_48842,20,30162,0,0.1,100,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
98,xgboost,adult_size_48842,20,30162,0,0.3,300,6,0,0,0,0,0,0,0.915609,0.00501496,86.1788,0.223345,86.1158,0.193582,0,0,0.910651,0.00570128,85.8497,0.553632,85.6641,0.594189,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
100,xgboost,adult_size_48842,20,30162,0,0.1,300,3,0,0,0,0,0,0,0.907635,0.00330256,85.3193,0.122132,85.2049,0.162487,0,0,0.90614,0.00446995,85.2563,0.522048,85.0706,0.580947,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
102,xgboost,adult_size_48842,20,30162,0,0.2,400,3,0,0,0,0,0,0,0.91366,0.00293701,85.8008,0.127376,85.6657,0.147368,0,0,0.911265,0.00476812,85.621,0.586122,85.4254,0.585188,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
106,xgboost,adult_size_48842,20,30162,0,0.2,50,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
107,xgboost,adult_size_48842,20,30162,0,0.2,25,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
111,xgboost,adult_size_48842,20,30162,0,0.3,100,6,0,0,0,0,0,0,0.911829,0.00352964,85.805,0.101415,85.7561,0.0660719,0,0,0.908802,0.00581672,85.5646,0.660653,85.4055,0.764347,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
113,xgboost,adult_size_48842,20,30162,0,0.2,5,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
115,xgboost,adult_size_48842,20,30162,0,0.1,25,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
116,xgboost,adult_size_48842,20,30162,0,0.3,500,5,0,0,0,0,0,0,0.915382,0.00552957,86.1531,0.175827,86.0893,0.145701,0,0,0.911198,0.00775005,85.8895,0.722079,85.6806,0.799736,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
117,xgboost,adult_size_48842,20,30162,0,0.1,400,3,0,0,0,0,0,0,0.912326,0.00393685,85.7403,0.14829,85.6309,0.227417,0,0,0.909957,0.00580928,85.747,0.59156,85.4088,0.68881,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
119,xgboost,adult_size_48842,20,30162,0,0.1,50,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
120,xgboost,adult_size_48842,20,30162,0,0.3,200,5,0,0,0,0,0,0,0.915267,0.00564702,86.1398,0.182125,86.0744,0.153857,0,0,0.911173,0.00774318,85.8862,0.735039,85.674,0.79401,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
122,xgboost,adult_size_48842,20,30162,0,0.2,100,3,0,0,0,0,0,0,0.89026,0.00107973,84.6736,0.115136,83.0971,0.277576,0,0,0.888493,0.00408853,84.6628,0.497546,83.035,0.268431,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
123,xgboost,adult_size_48842,20,30162,0,0.2,400,5,0,0,0,0,0,0,0.915721,0.00614606,86.1622,0.340241,86.0876,0.355329,0,0,0.91193,0.00792637,85.8729,0.821062,85.6873,0.881544,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
126,xgboost,adult_size_48842,20,30162,0,0.2,25,6,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
128,xgboost,adult_size_48842,20,30162,0,0.3,600,3,0,0,0,0,0,0,0.913535,0.00367421,85.8025,0.146688,85.7553,0.131759,0,0,0.911289,0.00482126,85.6608,0.583794,85.5547,0.628452,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
129,xgboost,adult_size_48842,20,30162,0,0.3,5,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
130,xgboost,adult_size_48842,20,30162,0,0.2,100,2,0,0,0,0,0,0,0.886808,0.00111636,84.5882,0.146683,82.5144,0.46988,0,0,0.885186,0.00420156,84.5534,0.438022,82.478,0.54263,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
134,xgboost,adult_size_48842,20,30162,0,0.1,5,2,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
137,xgboost,adult_size_48842,20,30162,0,0.2,100,5,0,0,0,0,0,0,0.891038,0.00126932,84.7324,0.125476,82.9637,0.42245,0,0,0.888996,0.00433151,84.633,0.482245,82.9057,0.451757,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
139,xgboost,adult_size_48842,20,30162,0,0.1,300,5,0,0,0,0,0,0,0.911901,0.00392475,85.7221,0.197693,85.6409,0.25764,0,0,0.908894,0.0045576,85.548,0.504302,85.2894,0.686375,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
140,xgboost,adult_size_48842,20,30162,0,0.2,100,6,0,0,0,0,0,0,0.889461,0.00104515,84.7208,0.0636742,82.8161,0.353924,0,0,0.887177,0.0050283,84.6728,0.429484,82.7565,0.873259,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
141,xgboost,adult_size_48842,20,30162,0,0.1,10,3,0,0,0,0,0,0,0.5,0.0,24.8922,0.114633,75.1078,0.114633,0,0,0.5,0.0,24.8922,0.458498,75.1078,0.458498,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,0,1,2,0,0
142,xgboost,adult_size_48842,20,30162,0,0.3,300,5,0,0,0,0,0,0,0.91478,0.00473413,86.1481,0.165356,86.0926,0.159294,0,0,0.911028,0.00742823,85.8265,0.743597,85.6309,0.754173,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
146,xgboost,adult_size_48842,20,30162,0,0.1,300,2,0,0,0,0,0,0,0.906171,0.00233555,85.1386,0.0988129,85.0225,0.157854,0,0,0.905255,0.00353244,85.1469,0.41891,84.8816,0.506924,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,10,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
147,xgboost,adult_size_48842,20,30162,0,0.1,300,5,0,0,0,0,0,0,0.911776,0.00376209,85.7229,0.143688,85.6268,0.191398,0,0,0.909059,0.00555903,85.6342,0.624732,85.3392,0.794779,0,0,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,1,0,0,1,1,2,0,0
