,method,dataset,runs,nb_samples,learning_streams,learning_rate,nb_trees,max_depth,use_dp,real_eps,alpha,rho,sigma,privacy_budget,train_auc_mean,train_auc_std,train_accuracy_mean,train_accuracy_std,train_untuned_accuracy_mean,train_untuned_accuracy_std,train_rmse_mean,train_rmse_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_untuned_accuracy_mean,test_untuned_accuracy_std,test_rmse_mean,test_rmse_std,r1,glc,gdf,bal_p,l2_thr,hess_l2_thr,Q,add_trees,use_pf,pf_add,pf_l2_thr,pf_hess_l2_thr,pf_Q_factor,lambda,feature_val_u_border,init_ratio,init_thr,newton,cyclical_fi,refine_splits,rs_rounds,rs_subsample,ignore_split_constraints,random_splits_from_candidates,lambda_reg_mode,cut_off_leaf_denom,reg_delta,min_samples_split
12491,sbdt,adult_size_48842,200,30162,1,0.1,200,6,1,0.0299926,656,0.0157547,288.783,0.03,0.809625,0.0248644,78.774,1.45112,78.4261,1.60358,0,0,0.809631,0.0253636,78.8673,1.53975,78.4431,1.68285,0,0,0.1,0,0,0,0.7,0.1,0.1,0,1,200,0.7,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12492,sbdt,adult_size_48842,200,30162,1,0.1,200,6,1,0.0299926,656,0.0157547,288.783,0.03,0.682994,0.097902,76.0512,1.27843,75.2831,1.67841,0,0,0.683288,0.0975921,76.0958,1.29606,75.2849,1.64337,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,50,0.7,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12493,sbdt,adult_size_48842,200,30162,1,0.1,200,6,1,0.0299926,656,0.0157547,288.783,0.03,0.757757,0.0499914,76.9738,1.53213,76.4717,1.99369,0,0,0.756871,0.0501521,77.0333,1.5672,76.4428,1.98795,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,100,0.7,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12494,sbdt,adult_size_48842,200,30162,1,0.1,200,6,1,0.0299926,656,0.0157547,288.783,0.03,0.786996,0.034,77.7253,1.43622,77.3565,1.75026,0,0,0.786908,0.0347349,77.8116,1.49316,77.3425,1.77564,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,150,0.7,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12495,sbdt,adult_size_48842,200,30162,1,0.1,200,6,1,0.0299926,656,0.0157547,288.783,0.03,0.807722,0.0242857,78.5913,1.41053,78.3565,1.51625,0,0,0.80766,0.0239669,78.6597,1.44029,78.328,1.52564,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,200,0.7,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12496,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.690977,0.0812472,75.9882,0.975554,75.1208,0.119644,0,0,0.690716,0.0826358,76.0294,1.05942,75.1189,0.413013,0,0,0.1,0,0,0,0.1,0.1,0.1,0,1,100,0.1,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12497,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.76478,0.0472494,77.1516,1.54647,75.2228,0.266415,0,0,0.764786,0.0475285,77.2411,1.593,75.2258,0.459502,0,0,0.1,0,0,0,0.1,0.1,0.1,0,1,200,0.1,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12498,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.800155,0.0292363,78.2897,1.47026,75.4579,0.388333,0,0,0.799725,0.0303352,78.3538,1.52663,75.4598,0.560583,0,0,0.1,0,0,0,0.1,0.1,0.1,0,1,300,0.1,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12499,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.820922,0.0208489,79.2234,1.28765,76.0121,0.868271,0,0,0.82073,0.0217172,79.3304,1.37382,76.0011,0.957024,0,0,0.1,0,0,0,0.1,0.1,0.1,0,1,400,0.1,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12500,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.669266,0.0912109,75.8249,0.95214,75.1078,0.102678,0,0,0.668356,0.0919438,75.8604,1.01287,75.1078,0.410546,0,0,0.1,0,0,0,0.1,0.25,0.1,0,1,100,0.1,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12501,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.737368,0.0621853,76.6217,1.46917,75.115,0.108046,0,0,0.737327,0.0625577,76.7142,1.57721,75.1139,0.412486,0,0,0.1,0,0,0,0.1,0.25,0.1,0,1,200,0.1,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12502,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.789051,0.0390149,77.8007,1.54854,75.1383,0.140497,0,0,0.788751,0.0390462,77.8549,1.63584,75.1395,0.43133,0,0,0.1,0,0,0,0.1,0.25,0.1,0,1,300,0.1,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12503,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.809474,0.0236596,78.6257,1.3826,75.227,0.252441,0,0,0.809213,0.0242644,78.6702,1.4584,75.2291,0.513079,0,0,0.1,0,0,0,0.1,0.25,0.1,0,1,400,0.1,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12504,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.696822,0.0813086,76.0425,1.15972,75.4964,1.26863,0,0,0.696941,0.0814884,76.1303,1.30685,75.5059,1.37977,0,0,0.1,0,0,0,0.3,0.1,0.1,0,1,100,0.3,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12505,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.777568,0.0378349,77.4958,1.45526,77.1058,1.47441,0,0,0.777106,0.0385451,77.5836,1.50384,77.0678,1.5377,0,0,0.1,0,0,0,0.3,0.1,0.1,0,1,200,0.3,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12506,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.804694,0.0257963,78.535,1.34874,78.2433,1.3411,0,0,0.804271,0.0263781,78.6346,1.44213,78.2142,1.42247,0,0,0.1,0,0,0,0.3,0.1,0.1,0,1,300,0.3,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12507,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.819138,0.022813,79.3237,1.32667,79.1244,1.34304,0,0,0.819108,0.0230279,79.4477,1.35314,79.1341,1.38186,0,0,0.1,0,0,0,0.3,0.1,0.1,0,1,400,0.3,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12508,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.69259,0.0844032,75.9981,1.1635,75.4427,0.732211,0,0,0.691736,0.0848694,76.054,1.21665,75.4331,0.865456,0,0,0.1,0,0,0,0.3,0.25,0.1,0,1,100,0.3,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12509,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.758883,0.0473423,77.0133,1.52365,76.3495,1.26035,0,0,0.759094,0.0481345,77.1271,1.54815,76.361,1.31416,0,0,0.1,0,0,0,0.3,0.25,0.1,0,1,200,0.3,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12510,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.795113,0.0345552,78.0906,1.53408,77.4877,1.45027,0,0,0.794837,0.0347279,78.1741,1.58924,77.5091,1.51308,0,0,0.1,0,0,0,0.3,0.25,0.1,0,1,300,0.3,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12511,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.815917,0.0228911,79.096,1.28549,78.5747,1.32591,0,0,0.815543,0.0231548,79.1738,1.37231,78.5673,1.43022,0,0,0.1,0,0,0,0.3,0.25,0.1,0,1,400,0.3,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12512,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.701534,0.0798751,76.1372,1.21301,75.1243,2.00503,0,0,0.701424,0.0801338,76.2197,1.33591,75.1368,2.02945,0,0,0.1,0,0,0,0.5,0.1,0.1,0,1,100,0.5,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12513,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.770454,0.0419197,77.4066,1.54132,76.8594,1.97031,0,0,0.770531,0.041808,77.4932,1.56625,76.8323,2.02306,0,0,0.1,0,0,0,0.5,0.1,0.1,0,1,200,0.5,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12514,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.797625,0.0286415,78.2582,1.43457,77.8428,1.74262,0,0,0.796843,0.0284264,78.3333,1.47435,77.8039,1.73376,0,0,0.1,0,0,0,0.5,0.1,0.1,0,1,300,0.5,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12515,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.808452,0.0234958,78.8044,1.23774,78.4807,1.3822,0,0,0.808057,0.023867,78.8899,1.31124,78.4677,1.43201,0,0,0.1,0,0,0,0.5,0.1,0.1,0,1,400,0.5,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12516,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.691708,0.0797972,75.8789,1.03761,75.1342,1.65636,0,0,0.691401,0.0801381,75.9544,1.1588,75.144,1.71821,0,0,0.1,0,0,0,0.5,0.25,0.1,0,1,100,0.5,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12517,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.763789,0.046517,77.1838,1.47669,76.8216,1.74434,0,0,0.764025,0.0467192,77.2986,1.56475,76.8344,1.8194,0,0,0.1,0,0,0,0.5,0.25,0.1,0,1,200,0.5,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12518,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.796809,0.0310756,78.2398,1.54223,77.9446,1.7507,0,0,0.796658,0.0314537,78.2973,1.57758,77.903,1.78734,0,0,0.1,0,0,0,0.5,0.25,0.1,0,1,300,0.5,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12519,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.807539,0.0273066,78.6765,1.32099,78.4067,1.46475,0,0,0.80707,0.0275464,78.6956,1.39749,78.3333,1.52837,0,0,0.1,0,0,0,0.5,0.25,0.1,0,1,400,0.5,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12520,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.699134,0.0705751,76.0097,1.07978,74.0315,2.52255,0,0,0.699309,0.0710805,76.0791,1.19189,74.0326,2.58873,0,0,0.1,0,0,0,0.7,0.1,0.1,0,1,100,0.7,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12521,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.759976,0.041685,76.9495,1.406,75.9639,2.02356,0,0,0.760227,0.0426338,77.1021,1.48878,76.0107,2.11248,0,0,0.1,0,0,0,0.7,0.1,0.1,0,1,200,0.7,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12522,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.782304,0.0345749,77.707,1.45182,76.9406,1.8958,0,0,0.782339,0.0350445,77.7856,1.55605,76.9307,1.97015,0,0,0.1,0,0,0,0.7,0.1,0.1,0,1,300,0.7,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12523,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.798419,0.0276217,78.3111,1.33444,77.6372,1.68043,0,0,0.798415,0.0281842,78.3847,1.43168,77.6287,1.75203,0,0,0.1,0,0,0,0.7,0.1,0.1,0,1,400,0.7,0.1,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12524,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.690184,0.0731107,75.8733,1.07622,74.395,2.05517,0,0,0.690179,0.0727216,75.9388,1.19088,74.4016,2.11624,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,100,0.7,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12525,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.757857,0.04672,77.0377,1.4724,76.2255,2.16939,0,0,0.758688,0.0475234,77.1238,1.62184,76.2202,2.31058,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,200,0.7,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12526,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.786021,0.0313943,77.7456,1.40162,77.2806,1.63318,0,0,0.785894,0.0322032,77.8817,1.46346,77.2933,1.71191,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,300,0.7,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12527,sbdt,adult_size_48842,200,30162,1,0.1,400,6,1,0.0299814,656,0.0157435,408.401,0.03,0.799734,0.0257806,78.3548,1.33777,77.8577,1.52725,0,0,0.799362,0.026116,78.4252,1.39202,77.8397,1.57038,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,400,0.7,0.25,1,10,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12528,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.680522,0.0809851,75.8233,0.99614,75.1078,0.0467171,0,0,0.680314,0.0821495,75.7728,1.13356,75.1078,0.186883,0,0,0.1,0,0,0,0.1,0.1,0.1,0,1,12,0.1,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12529,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.75649,0.0514413,76.918,1.28123,75.1078,0.0467171,0,0,0.756494,0.0521386,76.9317,1.35822,75.1078,0.186883,0,0,0.1,0,0,0,0.1,0.1,0.1,0,1,25,0.1,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12530,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.795278,0.030375,78.1458,1.19547,75.1078,0.0467171,0,0,0.794768,0.0306696,78.1339,1.28799,75.1078,0.186883,0,0,0.1,0,0,0,0.1,0.1,0.1,0,1,37,0.1,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12531,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.818495,0.0210913,79.0159,1.27971,75.1078,0.0467171,0,0,0.81887,0.0214126,79.0463,1.26284,75.1078,0.186883,0,0,0.1,0,0,0,0.1,0.1,0.1,0,1,50,0.1,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12532,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.682295,0.079208,75.9493,1.04776,75.1078,0.0467171,0,0,0.682572,0.0803069,75.9422,1.09992,75.1078,0.186883,0,0,0.1,0,0,0,0.1,0.25,0.1,0,1,12,0.1,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12533,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.755868,0.0562902,77.15,1.19443,75.1078,0.0467171,0,0,0.755985,0.05503,77.1466,1.24067,75.1078,0.186883,0,0,0.1,0,0,0,0.1,0.25,0.1,0,1,25,0.1,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12534,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.8007,0.0321061,78.3634,1.31632,75.1078,0.0467171,0,0,0.800657,0.0321023,78.3658,1.34329,75.1078,0.186883,0,0,0.1,0,0,0,0.1,0.25,0.1,0,1,37,0.1,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12535,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.806437,0.0271685,78.6345,1.30794,75.0794,0.417252,0,0,0.806759,0.0267938,78.6999,1.28667,75.0816,0.427414,0,0,0.1,0,0,0,0.1,0.25,0.1,0,1,50,0.1,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12536,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.60953,0.111237,75.4645,0.683156,75.1078,0.0467171,0,0,0.609866,0.111192,75.4576,0.686812,75.1078,0.186883,0,0,0.1,0,0,0,0.3,0.1,0.1,0,1,12,0.3,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12537,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.717871,0.079254,76.4392,1.40455,75.1078,0.0467171,0,0,0.717977,0.0790141,76.4573,1.42353,75.1078,0.186883,0,0,0.1,0,0,0,0.3,0.1,0.1,0,1,25,0.3,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12538,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.775944,0.0464724,77.6127,1.44822,75.108,0.0467168,0,0,0.775722,0.0469203,77.6388,1.49576,75.1078,0.186863,0,0,0.1,0,0,0,0.3,0.1,0.1,0,1,37,0.3,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12539,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.808268,0.0314709,78.7013,1.31748,75.1155,0.0542756,0,0,0.808305,0.0320454,78.7586,1.3955,75.115,0.191978,0,0,0.1,0,0,0,0.3,0.1,0.1,0,1,50,0.3,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12540,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.629909,0.108122,75.557,0.783364,75.1078,0.0467171,0,0,0.629225,0.107038,75.5497,0.778325,75.1078,0.186883,0,0,0.1,0,0,0,0.3,0.25,0.1,0,1,12,0.3,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12541,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.737075,0.072297,76.7457,1.26981,75.1078,0.0467171,0,0,0.737224,0.0715439,76.7488,1.23626,75.1078,0.186883,0,0,0.1,0,0,0,0.3,0.25,0.1,0,1,25,0.3,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12542,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.783542,0.0426036,77.8091,1.37565,75.1078,0.0467171,0,0,0.782813,0.0436024,77.7971,1.38308,75.1078,0.186883,0,0,0.1,0,0,0,0.3,0.25,0.1,0,1,37,0.3,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12543,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.809711,0.0279959,78.7516,1.30403,75.108,0.0466046,0,0,0.809364,0.0291449,78.7833,1.40898,75.1081,0.187369,0,0,0.1,0,0,0,0.3,0.25,0.1,0,1,50,0.3,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12544,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.576026,0.112848,75.3873,0.625294,75.1078,0.0467171,0,0,0.576669,0.112815,75.3922,0.684113,75.1078,0.186883,0,0,0.1,0,0,0,0.5,0.1,0.1,0,1,12,0.5,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12545,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.700112,0.0932948,76.3042,1.30867,75.1107,0.0506366,0,0,0.699921,0.0934447,76.33,1.36079,75.1104,0.186792,0,0,0.1,0,0,0,0.5,0.1,0.1,0,1,25,0.5,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12546,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.770414,0.0516606,77.3686,1.43375,75.2013,0.248899,0,0,0.769796,0.0518344,77.3914,1.46619,75.2018,0.328289,0,0,0.1,0,0,0,0.5,0.1,0.1,0,1,37,0.5,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12547,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.806813,0.0329051,78.7446,1.29457,75.7003,0.656441,0,0,0.806743,0.0328408,78.8274,1.29729,75.6905,0.665585,0,0,0.1,0,0,0,0.5,0.1,0.1,0,1,50,0.5,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12548,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.607139,0.114033,75.4529,0.715239,75.1078,0.0467171,0,0,0.60706,0.113638,75.4624,0.796577,75.1078,0.186883,0,0,0.1,0,0,0,0.5,0.25,0.1,0,1,12,0.5,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12549,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.716503,0.0801431,76.5011,1.37583,75.1081,0.0467289,0,0,0.716658,0.0808789,76.5399,1.43765,75.1079,0.186923,0,0,0.1,0,0,0,0.5,0.25,0.1,0,1,25,0.5,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12550,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.777359,0.0447312,77.5593,1.46519,75.1218,0.0726605,0,0,0.777179,0.0441423,77.6135,1.45801,75.1233,0.18748,0,0,0.1,0,0,0,0.5,0.25,0.1,0,1,37,0.5,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12551,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.803361,0.0298423,78.5181,1.19577,75.266,0.278252,0,0,0.80302,0.0306585,78.5621,1.27837,75.2645,0.353717,0,0,0.1,0,0,0,0.5,0.25,0.1,0,1,50,0.5,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12552,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.574008,0.12119,75.3143,0.526802,75.1078,0.0467171,0,0,0.573645,0.120856,75.3353,0.628944,75.1078,0.186883,0,0,0.1,0,0,0,0.7,0.1,0.1,0,1,12,0.7,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12553,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.695314,0.0856372,76.2128,1.21613,75.1562,0.145645,0,0,0.694511,0.08572,76.2294,1.24318,75.1572,0.225483,0,0,0.1,0,0,0,0.7,0.1,0.1,0,1,25,0.7,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12554,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.761002,0.0553336,77.1813,1.51656,75.7402,0.80763,0,0,0.761021,0.0567064,77.2425,1.56268,75.7502,0.842744,0,0,0.1,0,0,0,0.7,0.1,0.1,0,1,37,0.7,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12555,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.807798,0.0289213,78.5551,1.19288,76.9563,1.00994,0,0,0.80743,0.0285137,78.5966,1.21027,76.9324,1.02555,0,0,0.1,0,0,0,0.7,0.1,0.1,0,1,50,0.7,0.1,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12556,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.588129,0.130806,75.5184,0.779356,75.1078,0.0467171,0,0,0.587989,0.13064,75.5095,0.803785,75.1078,0.186883,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,12,0.7,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12557,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.70522,0.0743985,76.1921,1.18508,75.1187,0.0596815,0,0,0.704426,0.0746568,76.2352,1.2709,75.1177,0.192416,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,25,0.7,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12558,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.762737,0.0527171,77.2999,1.45047,75.3623,0.40384,0,0,0.762683,0.052673,77.3584,1.48937,75.3508,0.430037,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,37,0.7,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
12559,sbdt,adult_size_48842,200,30162,1,0.1,50,2,1,0.0998627,218,0.0518026,46.3059,0.1,0.800742,0.0363022,78.3737,1.44931,76.0953,0.804877,0,0,0.800889,0.0367303,78.4626,1.50062,76.101,0.8495,0,0,0.1,0,0,0,0.7,0.25,0.1,0,1,50,0.7,0.25,1,1,100,0,1.0,1,1,0,0,1,1,1,1,1,2,0
